planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_max_states_failed, goal_name
right_arm_TRRT, 0.255175049, 1, 0.094017297, 0.007295, 0.0, 5.69923993932, 1, 0.105513736606, 0.153767, 4.96670743476, 10.0960110341, 1, 0.0476444140077, 9.5752e-05, 1.25570052484e-15, 5.69923993932, 1, 0.0939910804917, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 0.266437094, 1, 0.10099011, 0.007107, 0.0, 5.7057265067, 1, 0.105307567865, 0.158245, 5.35515647069, 9.07831765911, 1, 0.0697903575806, 9.4984e-05, 8.88178420919e-16, 5.7057265067, 1, 0.0935803397462, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.215938147, 1, 0.101368792, 0.007072, 0.0, 5.6938904003, 1, 0.105439405888, 0.107403, 3.80167058152, 7.31946213887, 1, 0.0734623585277, 9.4355e-05, 3.98148947556e-16, 5.6938904003, 1, 0.0937793614535, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.391148414, 1, 0.100500199, 0.007199, 0.0, 5.71636577721, 1, 0.105629086494, 0.283355, 5.35572098625, 9.33056500313, 1, 0.0567810635727, 9.4215e-05, 2.14387894274e-16, 5.71636577721, 1, 0.0941395633693, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 2.881923742, 1, 0.108352552, 0.007196, 0.0, 5.70449148287, 1, 0.105634767562, 2.766283, 4.11509786417, 15.3350944839, 1, 0.0699169638877, 9.219e-05, 6.12536842567e-16, 5.70449148287, 1, 0.0941465129626, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 0.365105715, 1, 0.101169801, 0.007194, 0.0, 5.70712453275, 1, 0.105532377958, 0.256647, 3.5285258122, 10.7405222604, 1, 0.066464565446, 9.4914e-05, 5.206563148e-16, 5.70712453275, 1, 0.0939784797615, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 0.385792426, 1, 0.104685629, 0.007078, 0.0, 5.72988090139, 1, 0.105430666357, 0.273935, 4.71038823704, 12.3611297021, 1, 0.0480085029815, 9.3797e-05, 6.1253684086e-16, 5.72988090139, 1, 0.0937714014074, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 0.222420604, 1, 0.104707899, 0.007022, 0.0, 5.73246050272, 1, 0.105390902609, 0.110596, 1.84038628481, 6.721947742, 1, 0.0541411436756, 9.4705e-05, 4.90029472529e-16, 5.73246050272, 1, 0.0936612111741, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 1.143927866, 1, 0.098652675, 0.007079, 0.0, 5.72550755709, 1, 0.10537096858, 1.038104, 5.83073301935, 12.8041027154, 1, 0.0504203462864, 9.2191e-05, 7.35044208453e-16, 5.72550755709, 1, 0.0937357660511, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 0.312323094, 1, 0.101354018, 0.007075, 0.0, 5.71804881809, 1, 0.105486817658, 0.2038, 3.57928490527, 10.7908156898, 1, 0.0661877841999, 9.4076e-05, 4.90029472489e-16, 5.71804881809, 1, 0.0939233441805, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 0.30198086, 1, 0.101125085, 0.007074, 0.0, 5.72230543099, 1, 0.105487685651, 0.193687, 2.88633478242, 10.7510348542, 1, 0.060113123556, 9.4775e-05, 9.80058944785e-16, 5.72230543099, 1, 0.0939238333497, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 0.277355381, 1, 0.103815838, 0.008018, 0.0, 5.72365718794, 1, 0.105510111898, 0.165426, 4.37489289388, 9.36455848401, 1, 0.0672415570857, 9.5543e-05, 4.59402630567e-16, 5.72365718794, 1, 0.0939022289782, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.354661303, 1, 0.099725364, 0.01264, 0.0, 5.22029945955, 1, 0.0904472209513, 0.242155, 6.56464351067, 9.75296341753, 1, 0.0460789822308, 0.000140939, 1.31581989146e-16, 5.22029945955, 1, 0.0803028045705, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.325362884, 1, 0.108279599, 0.007131, 0.0, 5.69852611796, 1, 0.105397410691, 0.209858, 3.11281559103, 9.45363502524, 1, 0.0581090737666, 9.4285e-05, 4.2877578876e-16, 5.69852611796, 1, 0.0937073377186, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 0.39789452, 1, 0.09633638, 0.00717, 0.0, 5.0697215844, 1, 0.0844940543175, 0.2943, 3.42214856548, 8.20492096903, 1, 0.065527040977, 8.814e-05, 2.30268476816e-16, 5.0697215844, 1, 0.0753276164609, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 0.22130028, 1, 0.100937295, 0.007615, 0.0, 5.7205712776, 1, 0.105450116098, 0.112653, 4.3796253327, 9.89930357006, 1, 0.0771451263156, 9.4985e-05, 5.20656314548e-16, 5.7205712776, 1, 0.093820573184, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 0.272630691, 1, 0.101642589, 0.007088, 0.0, 5.71400206084, 1, 0.105610605329, 0.163804, 4.4869440095, 9.11417385084, 1, 0.0685730897821, 9.6102e-05, 6.125368428e-16, 5.71400206084, 1, 0.094110404623, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 0.235229566, 1, 0.093357781, 0.007078, 0.0, 5.70385665884, 1, 0.105645634234, 0.13469, 1.4025166941, 6.25682666459, 1, 0.0671683873981, 0.000103785, 6.12536842699e-16, 5.70385665884, 1, 0.0941792294897, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 0.402004608, 1, 0.101894046, 0.007129, 0.0, 5.3615807397, 1, 0.0955236814916, 0.29289, 1.45396690574, 6.20489369139, 1, 0.0582946974784, 9.1562e-05, 4.12368552722e-16, 5.3615807397, 1, 0.085225270928, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 0.182442895, 1, 0.107410121, 0.007026, 0.0, 5.72059990397, 1, 0.105484243482, 0.067912, 2.66110378276, 8.00958710354, 1, 0.0524712322901, 9.4774e-05, 8.5755157696e-16, 5.72059990397, 1, 0.0938607487699, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 0.344993244, 1, 0.098257421, 0.007344, 0.0, 5.71702832136, 1, 0.105404634029, 0.239296, 4.74614345349, 9.65616894177, 1, 0.046029530266, 9.5823e-05, 3.67522104391e-16, 5.71702832136, 1, 0.0937300966731, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 0.238329189, 1, 0.101896274, 0.00764, 0.0, 5.73244325095, 1, 0.105620834976, 0.128698, 4.25746012756, 8.59011163753, 1, 0.0774224050916, 9.4915e-05, 5.51283156374e-16, 5.73244325095, 1, 0.0941451317791, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.422985004, 1, 0.095296928, 0.007101, 0.0, 5.72032857308, 1, 0.105490792543, 0.320493, 3.34025672146, 9.56072130257, 1, 0.0753945539972, 9.4076e-05, 4.28775788412e-16, 5.72032857308, 1, 0.0938673248065, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.208493555, 1, 0.102458269, 0.00706, 0.0, 5.70437556883, 1, 0.10552803427, 0.098881, 2.88875357952, 7.51855837786, 1, 0.0706056576561, 9.4286e-05, 7.04417370335e-16, 5.70437556883, 1, 0.0939922086124, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 1.24028209, 1, 0.101261553, 0.007106, 0.0, 5.44640466461, 1, 0.0975389685482, 1.131825, 5.48666767675, 14.2303122814, 1, 0.0535917491652, 8.9537e-05, 4.12368552585e-16, 5.44640466461, 1, 0.0869538952996, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 0.259389132, 1, 0.091090869, 0.007088, 0.0, 5.70809222019, 1, 0.105574652553, 0.161115, 2.9247277271, 8.18380270808, 1, 0.0522339136029, 9.5263e-05, 3.06268421284e-16, 5.70809222019, 1, 0.0940985109272, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 0.244025306, 1, 0.09817709, 0.007066, 0.0, 5.73091107934, 1, 0.105433814228, 0.138688, 2.07252250268, 6.79833634041, 1, 0.0544971417297, 9.4216e-05, 3.98148946353e-16, 5.73091107934, 1, 0.0937962336787, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 0.267991132, 1, 0.100498427, 0.007076, 0.0, 5.7248982747, 1, 0.105449739844, 0.160322, 4.92600466416, 8.69658517135, 1, 0.0526488575225, 9.4705e-05, 7.96297892434e-16, 5.7248982747, 1, 0.0938048049294, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 0.278216178, 1, 0.093033403, 0.007097, 0.0, 5.70305914117, 1, 0.105404704809, 0.177991, 3.82760607277, 8.62401429472, 1, 0.0627734793637, 9.4775e-05, 6.43163684005e-16, 5.70305914117, 1, 0.0937400290678, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 0.247357155, 1, 0.102522171, 0.007084, 0.0, 5.69979689624, 1, 0.105380482972, 0.137656, 2.57720263345, 8.95722058713, 1, 0.0801095709635, 9.4984e-05, 7.65671054937e-16, 5.69979689624, 1, 0.0936809703708, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 0.318581227, 1, 0.097213662, 0.007119, 0.0, 5.72644422596, 1, 0.105452753603, 0.214154, 4.27833296211, 8.26332560676, 1, 0.0530055062129, 9.4565e-05, 4.59402630198e-16, 5.72644422596, 1, 0.0937982453354, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 0.25639259, 1, 0.092744467, 0.007113, 0.0, 5.71645923664, 1, 0.105413008481, 0.15644, 2.96143938905, 6.80103691534, 1, 0.0714005177671, 9.5123e-05, 4.90029472529e-16, 5.71645923664, 1, 0.0937277561632, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.239523196, 1, 0.109666723, 0.007078, 0.0, 5.72093680759, 1, 0.105425029993, 0.122683, 2.94390290381, 7.80928096395, 1, 0.0617770383445, 9.5473e-05, 4.90029472625e-16, 5.72093680759, 1, 0.0937325795149, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.225039579, 1, 0.099670135, 0.007072, 0.0, 5.37419495609, 1, 0.0954428389668, 0.118207, 4.74382084447, 9.06358826414, 1, 0.0575107006499, 9.0444e-05, 6.0269250117e-16, 5.37419495609, 1, 0.0849910872057, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 0.225608721, 1, 0.102606087, 0.007114, 0.0, 5.69998110484, 1, 0.10479870066, 0.115794, 2.56457846613, 7.71734411054, 1, 0.0641885680767, 9.4634e-05, 9.18805263983e-16, 5.69998110484, 1, 0.093281904942, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 0.260399385, 1, 0.096681214, 0.007282, 0.0, 5.70591298932, 1, 0.105461318046, 0.15634, 1.99102513484, 7.15444649658, 1, 0.0606386039096, 9.6171e-05, 5.51283157965e-16, 5.70591298932, 1, 0.0938224368568, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 0.275525331, 1, 0.099281975, 0.007116, 0.0, 5.71219627492, 1, 0.105682395399, 0.169033, 4.11083731397, 9.91197442082, 1, 0.0555244350274, 9.4356e-05, 5.8191000113e-16, 5.71219627492, 1, 0.0942225525605, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 0.323755904, 1, 0.100046619, 0.007116, 0.0, 5.70393154493, 1, 0.105385921896, 0.216499, 4.86491088638, 9.80866694715, 1, 0.0492815429877, 9.4285e-05, 7.04417368607e-16, 5.70393154493, 1, 0.0936979047697, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 0.236043354, 1, 0.094243788, 0.007053, 0.0, 5.73083520253, 1, 0.105594750494, 0.134652, 4.93727987516, 9.19236578246, 1, 0.049740321269, 9.4566e-05, 2.45014736469e-16, 5.73083520253, 1, 0.0940460896698, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 0.331391094, 1, 0.106596437, 0.007066, 0.0, 5.70547677217, 1, 0.105449728668, 0.217635, 3.33390747753, 7.83446005516, 1, 0.05580547366, 9.3657e-05, 3.06268421284e-16, 5.70547677217, 1, 0.0938389784303, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 0.227481374, 1, 0.09603218, 0.007095, 0.0, 5.68734481422, 1, 0.105566676706, 0.124259, 4.04737365926, 7.97320872054, 1, 0.0690527763218, 9.5194e-05, 7.96297894712e-16, 5.68734481422, 1, 0.0940630805903, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 0.188897415, 1, 0.093964453, 0.007203, 0.0, 5.70219128648, 1, 0.105602763593, 0.087634, 3.50237001354, 8.25735892714, 1, 0.0486238949622, 9.5962e-05, 4.2877578876e-16, 5.70219128648, 1, 0.0941213541504, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.2680095, 1, 0.107214608, 0.007161, 0.0, 5.70072020616, 1, 0.105384938419, 0.153538, 4.17667320937, 8.46180458911, 1, 0.0587772370244, 9.5892e-05, 8.57551580976e-16, 5.70072020616, 1, 0.0937443478354, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.197021141, 1, 0.097897058, 0.007145, 0.0, 5.73277394843, 1, 0.105613417923, 0.091879, 2.47099068184, 8.16885892741, 1, 0.0610459305656, 0.000100083, 7.35044208782e-16, 5.73277394843, 1, 0.0941096495452, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 0.823672899, 1, 0.116471776, 0.007175, 0.0, 5.70307331253, 1, 0.105386029929, 0.699931, 5.13135437654, 18.3756029521, 1, 0.0502344604465, 9.5123e-05, 3.67522105886e-16, 5.70307331253, 1, 0.0937400231587, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 5.080649991, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 0.25905257, 1, 0.098469119, 0.007182, 0.0, 5.70522906924, 1, 0.105464167893, 0.153305, 3.16375978224, 8.08792188709, 1, 0.0665440601297, 9.6451e-05, 5.51283157965e-16, 5.70522906924, 1, 0.0938699787547, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 0.619293002, 1, 0.103461136, 0.007073, 0.0, 5.70943129283, 1, 0.105440877378, 0.508665, 4.99349712163, 9.61004409069, 1, 0.0618410971947, 9.3866e-05, 6.7379052717e-16, 5.70943129283, 1, 0.093822242371, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 0.175184495, 1, 0.095026, 0.007113, 0.0, 5.71554206194, 1, 0.105486370623, 0.072951, 1.27788130066, 6.10756758721, 1, 0.0654896301302, 9.4495e-05, 3.36895262236e-16, 5.71554206194, 1, 0.0939320991265, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 0.973185207, 1, 0.09740655, 0.007636, 0.0, 5.68813975898, 1, 0.105525247753, 0.868049, 3.94522900996, 12.1355078842, 1, 0.0564576235655, 9.3657e-05, 5.51283158198e-16, 5.68813975898, 1, 0.0939528346062, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 0.322737758, 1, 0.098959495, 0.007684, 0.0, 5.71079363277, 1, 0.105523642153, 0.215999, 1.96185232779, 7.68853872338, 1, 0.0573499643554, 9.5263e-05, 8.26924737877e-16, 5.71079363277, 1, 0.0939718477171, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 0.511840299, 1, 0.105197153, 0.007665, 0.0, 5.72999134242, 1, 0.10562209785, 0.398884, 5.64831717075, 10.8571704941, 1, 0.0723568588229, 9.4146e-05, 2.75641578255e-16, 5.72999134242, 1, 0.0941310625138, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.317305293, 1, 0.092132819, 0.007075, 0.0, 5.72044087296, 1, 0.105529915541, 0.218002, 3.91742611863, 8.820865979, 1, 0.0636454038322, 9.5474e-05, 3.98148946353e-16, 5.72044087296, 1, 0.0939393924742, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.296047145, 1, 0.098705672, 0.007061, 0.0, 5.71743392725, 1, 0.105519782752, 0.190185, 3.15519702264, 7.26890145429, 1, 0.0549748782068, 9.5473e-05, 3.36895262236e-16, 5.71743392725, 1, 0.0939987941549, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 0.312544146, 1, 0.097268301, 0.007096, 0.0, 5.70529117484, 1, 0.105491321534, 0.208085, 4.96903476167, 9.89915170966, 1, 0.0538445930662, 9.4845e-05, 6.7379052717e-16, 5.70529117484, 1, 0.0938765727754, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 0.273339299, 1, 0.092481175, 0.007056, 0.0, 5.71155114385, 1, 0.105622489005, 0.173707, 1.55681097506, 7.88377509772, 1, 0.0629397722272, 9.5124e-05, 6.43163684005e-16, 5.71155114385, 1, 0.0940892899345, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 0.288481863, 1, 0.098496482, 0.007084, 0.0, 5.71297524775, 1, 0.105502847582, 0.182805, 3.33366532536, 10.0165933869, 1, 0.0638498483369, 9.6381e-05, 3.06268421284e-16, 5.71297524775, 1, 0.0938546156575, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 0.276684278, 1, 0.102031503, 0.007077, 0.0, 5.70646205636, 1, 0.105436772108, 0.167481, 2.88852697287, 9.01614513595, 1, 0.0573857888006, 9.4775e-05, 9.80058946792e-16, 5.70646205636, 1, 0.093812458731, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 0.317646746, 1, 0.095285692, 0.007086, 0.0, 5.69800791295, 1, 0.105556111783, 0.21518, 2.79430896545, 7.84159019765, 1, 0.0472063969355, 9.5054e-05, 3.67522105886e-16, 5.69800791295, 1, 0.0940531636107, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 0.513917656, 1, 0.108703882, 0.007123, 0.0, 5.71437806662, 1, 0.105416528881, 0.397996, 5.49277739829, 11.5631000604, 1, 0.0834205439935, 9.4774e-05, 1.53134210642e-16, 5.71437806662, 1, 0.0938144816921, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 0.253960015, 1, 0.099386891, 0.007093, 0.0, 5.68664491752, 1, 0.105570126325, 0.147385, 2.86926677479, 8.13470354438, 1, 0.0545040798218, 9.5124e-05, 8.2692473811e-16, 5.68664491752, 1, 0.0940357611097, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 0.244278616, 1, 0.109350121, 0.007056, 0.0, 5.73011896469, 1, 0.105493173003, 0.127778, 1.49497956212, 7.59510745269, 1, 0.06061958801, 9.4495e-05, 8.57551576784e-16, 5.73011896469, 1, 0.0939151570201, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.199244335, 1, 0.091233723, 0.007058, 0.0, 5.86978527284, 1, 0.117106705904, 0.100857, 5.26506740429, 8.24019277232, 1, 0.0765732818594, 9.5612e-05, 4.90029472625e-16, 5.86978527284, 1, 0.111633488073, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.177916131, 1, 0.09573834, 0.007122, 0.0, 5.36501048794, 1, 0.103710163385, 0.074968, 2.60265402812, 9.23421502447, 1, 0.0607023224808, 8.7791e-05, 4.9343245495e-16, 5.36501048794, 1, 0.100282373804, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.463044429, 1, 0.100402051, 0.007081, 0.0, 5.8666804857, 1, 0.117067351937, 0.355468, 3.73249370322, 11.1150004486, 1, 0.0722207596118, 9.3378e-05, 5.81909998296e-16, 5.8666804857, 1, 0.111575665659, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.648228804, 1, 0.09863336, 0.007115, 0.0, 5.76868231258, 1, 0.1146058999, 0.54239, 4.61471644771, 11.3292108732, 1, 0.0708433572203, 9.0444e-05, 7.29575130192e-16, 5.76868231258, 1, 0.109474813033, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.322464121, 1, 0.093881905, 0.007084, 0.0, 5.8364773127, 1, 0.116425536573, 0.221404, 3.92091440838, 9.19306119559, 1, 0.0563387594974, 9.4216e-05, 2.45014736196e-16, 5.8364773127, 1, 0.111024137458, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.280363023, 1, 0.095063389, 0.007073, 0.0, 5.86041396264, 1, 0.11703023687, 0.178132, 3.96957959533, 8.40248898346, 1, 0.0560131350962, 9.4634e-05, 4.90029472529e-16, 5.86041396264, 1, 0.111497913198, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.241530227, 1, 0.095260522, 0.007109, 0.0, 5.85390049224, 1, 0.117015786469, 0.139066, 3.72785120713, 7.63300163455, 1, 0.0673746671528, 9.4705e-05, 5.51283156839e-16, 5.85390049224, 1, 0.111502977024, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.255003867, 1, 0.100445883, 0.007131, 0.0, 5.88102775157, 1, 0.116943266243, 0.147332, 2.51737332875, 7.01702240734, 1, 0.0683894154023, 9.4984e-05, 4.28775788548e-16, 5.88102775157, 1, 0.111440723569, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.21918234, 1, 0.10853007, 0.007111, 0.0, 5.84288887038, 1, 0.117130018771, 0.10344, 3.60126469133, 9.20783989658, 1, 0.0747247341161, 0.00010127, 2.14387894138e-16, 5.84288887038, 1, 0.111640720018, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.335427012, 1, 0.109852448, 0.007152, 0.0, 5.87572218305, 1, 0.116944827139, 0.218328, 4.35014091823, 9.54581769867, 1, 0.0604175450946, 9.4564e-05, 3.36895262509e-16, 5.87572218305, 1, 0.111376866184, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.245912482, 1, 0.102241266, 0.007172, 0.0, 5.8597044352, 1, 0.117036081851, 0.136405, 5.40847303708, 9.4099901028, 1, 0.0609569111123, 9.4216e-05, 3.36895262372e-16, 5.8597044352, 1, 0.111545623376, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.304690773, 1, 0.097157579, 0.007184, 0.0, 5.84620942811, 1, 0.116759985685, 0.200254, 3.93207475081, 8.83261115011, 1, 0.0614693941815, 9.5194e-05, 3.98148946217e-16, 5.84620942811, 1, 0.111170697315, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.224431473, 1, 0.105946121, 0.007047, 0.0, 5.85363614935, 1, 0.116901021451, 0.111347, 5.92854130261, 9.34744404394, 1, 0.0609580019059, 9.1352e-05, 1.83761052352e-16, 5.85363614935, 1, 0.111343227327, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.322529008, 1, 0.098072815, 0.007093, 0.0, 5.85802947198, 1, 0.117042124271, 0.217268, 5.04771222402, 8.84133000751, 1, 0.0769803606506, 9.5193e-05, 1.53134210293e-16, 5.85802947198, 1, 0.111541525557, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.280651259, 1, 0.108707183, 0.007179, 0.0, 5.86878990714, 1, 0.117039613426, 0.164671, 0.463634391821, 6.55995703532, 1, 0.0645819170401, 9.4076e-05, 5.20656314684e-16, 5.86878990714, 1, 0.111535064619, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.243735603, 1, 0.096533095, 0.007362, 0.0, 5.00455578018, 1, 0.0945129413158, 0.139756, 6.1933795724, 9.99260122192, 1, 0.047199904453, 8.4508e-05, 3.07446375594e-16, 5.00455578018, 1, 0.0920608459184, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.249952594, 1, 0.1025394, 0.00715, 0.0, 5.86987414986, 1, 0.11699328199, 0.140168, 3.51949826822, 7.73778412023, 1, 0.0816039027025, 9.5194e-05, 7.65671050841e-16, 5.86987414986, 1, 0.111454334752, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.33563968, 1, 0.102895325, 0.007117, 0.0, 5.8694264189, 1, 0.116898629814, 0.225533, 3.23336381064, 7.65540449883, 1, 0.0518985322366, 9.4355e-05, 4.28775788275e-16, 5.8694264189, 1, 0.111346020524, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.333727282, 1, 0.096733298, 0.007136, 0.0, 5.87579967942, 1, 0.116814047098, 0.229763, 4.39863181856, 8.83645331817, 1, 0.0802888413175, 9.4984e-05, 1.22507368098e-16, 5.87579967942, 1, 0.11124972177, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.346405082, 1, 0.108854216, 0.007123, 0.0, 5.86758425417, 1, 0.117210172117, 0.230334, 2.78311986682, 7.40375873306, 1, 0.0753287202679, 9.3866e-05, 2.75641578255e-16, 5.86758425417, 1, 0.111783879584, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.324746743, 1, 0.09687448, 0.007098, 0.0, 5.88897007569, 1, 0.117058724165, 0.220679, 4.24123727995, 8.11786929685, 1, 0.0581917649565, 9.5263e-05, 7.96297892899e-16, 5.88897007569, 1, 0.111571496931, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.481094911, 1, 0.09721672, 0.007203, 0.0, 5.63929601752, 1, 0.111406188458, 0.376583, 3.88509919064, 9.21100926245, 1, 0.0561872772299, 9.2191e-05, 4.75809867373e-16, 5.63929601752, 1, 0.106813920662, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.221475442, 1, 0.096765179, 0.007106, 0.0, 5.88109814876, 1, 0.117089137435, 0.117509, 2.33821339694, 7.22982061852, 1, 0.0620327799891, 9.5263e-05, 1.53134210157e-16, 5.88109814876, 1, 0.111611427161, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.220204262, 1, 0.105574208, 0.007062, 0.0, 5.86473418342, 1, 0.117111295462, 0.107473, 4.6022497218, 8.75314907742, 1, 0.0710590950285, 9.5054e-05, 4.28775788412e-16, 5.86473418342, 1, 0.111605526558, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.343040687, 1, 0.098441122, 0.00781, 0.0, 5.88173687746, 1, 0.117076471448, 0.236695, 6.02455683031, 9.5290813814, 1, 0.0647268172067, 9.4565e-05, 3.67522104295e-16, 5.88173687746, 1, 0.111613027751, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.407607072, 1, 0.118450577, 0.007163, 0.0, 5.85818322271, 1, 0.116854287684, 0.281899, 3.11673511888, 8.38524245847, 1, 0.0707730401594, 9.4495e-05, 5.51283156646e-16, 5.85818322271, 1, 0.111281392389, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.225351076, 1, 0.106007882, 0.007132, 0.0, 5.86003845466, 1, 0.116870090365, 0.112116, 4.92481667405, 9.26191977637, 1, 0.0607544434472, 9.5194e-05, 3.36895262236e-16, 5.86003845466, 1, 0.111313474076, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.262639962, 1, 0.116704743, 0.007174, 0.0, 5.86033495105, 1, 0.116890523583, 0.138664, 4.81666791218, 7.84659133063, 1, 0.0707049174234, 9.7219e-05, 6.43163682782e-16, 5.86033495105, 1, 0.111347504474, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.246514728, 1, 0.092984721, 0.007063, 0.0, 5.87827041188, 1, 0.117044854909, 0.146373, 3.29019699348, 7.38510736894, 1, 0.057804026387, 9.4007e-05, 4.5940263047e-16, 5.87827041188, 1, 0.111556511501, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.301816801, 1, 0.103131306, 0.00717, 0.0, 5.86771453496, 1, 0.116973049939, 0.191421, 4.27778201442, 9.48455465942, 1, 0.0596872785661, 9.4495e-05, 3.67522104295e-16, 5.86771453496, 1, 0.111494135497, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.363184593, 1, 0.105913724, 0.007217, 0.0, 5.89108856405, 1, 0.116986703128, 0.249957, 3.66584219061, 9.06517042151, 1, 0.0653552564659, 9.6869e-05, 4.90029472665e-16, 5.89108856405, 1, 0.11147422549, 1.0, industrial.top_bin_right_02
