planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, param_min_temperature, param_max_states_failed, param_k_constant, param_frontier_threshold, param_frontier_node_ratio, goal_name
right_arm_TRRT, 5.361011342, 1, 0.100773672, 0.007845, 0.0, 7.52730363726, 1, 0.0867663323879, 5.252287, 4.46501837069, 17.1760907301, 1, 0.0903609964039, 0.00010567, 4.96335000485e-16, 7.52730363726, 1, 0.0496048684068, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 1.529672245, 1, 0.10434941, 0.007912, 0.0, 7.53316820116, 1, 0.0867043975741, 1.417303, 6.13377003743, 13.9029403566, 1, 0.0544621010621, 0.000107835, 2.35106053515e-16, 7.53316820116, 1, 0.0497092914165, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 28.113892343, 1, 0.10583614, 0.007908, 0.0, 7.53159795161, 1, 0.0868180273101, 28.000044, 5.78693809972, 24.1921566073, 1, 0.0539026636689, 0.000104203, 3.3959763313e-16, 7.53159795161, 1, 0.0497968357111, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 1.859635506, 1, 0.115135112, 0.007896, 0.0, 7.53249256666, 1, 0.0866855196655, 1.736496, 5.79660394021, 11.3035031039, 1, 0.0632246405197, 0.000108394, 3.13474737192e-16, 7.53249256666, 1, 0.0496212401263, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 12.474908365, 1, 0.169816695, 0.007925, 0.0, 7.54774044281, 1, 0.0867187976837, 12.297061, 7.17520891603, 21.0391952623, 1, 0.0526646034344, 0.00010567, 2.0898315799e-16, 7.54774044281, 1, 0.0494554725695, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 5.517067217, 1, 0.108202827, 0.007902, 0.0, 7.52628367133, 1, 0.0848691277206, 5.400857, 5.01698333201, 11.6323191548, 1, 0.0424027710105, 0.00010539, 3.3959763313e-16, 7.52628367133, 1, 0.0477171131026, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.642212948, 1, 0.110014716, 0.008512, 0.0, 7.53206035762, 1, 0.0867332555354, 0.523577, 6.03145136779, 12.1421248238, 1, 0.0494405502892, 0.000109232, 3.91843422111e-16, 7.53206035762, 1, 0.049683628686, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 21.130577295, 1, 0.113989555, 0.007943, 0.0, 7.5376256306, 1, 0.0867510065436, 21.008539, 6.60064449604, 40.8527599227, 1, 0.0791795483002, 0.00010574, 2.61228949039e-16, 7.5376256306, 1, 0.0495705712203, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.383624484, 1, 0.105221741, 0.007891, 0.0, 7.54728307959, 1, 0.08680320438, 0.270403, 3.81590509741, 12.4163331297, 1, 0.0696083843135, 0.000108743, 3.91843421223e-16, 7.54728307959, 1, 0.049604041858, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 60.083460612, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 4.430520109, 1, 0.13490923, 0.008031, 0.0, 7.52533648314, 1, 0.0868010045961, 4.287474, 5.72883399915, 15.8990136241, 1, 0.0455134653338, 0.000105879, 2.08983158818e-16, 7.52533648314, 1, 0.0497496194371, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 2.064477894, 1, 0.097974875, 0.007867, 0.0, 7.55243612543, 1, 0.0867834705859, 1.95853, 3.83138717591, 12.1964995607, 1, 0.0568075089787, 0.000106019, 4.70212106556e-16, 7.55243612543, 1, 0.0495936884545, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 2.369536029, 1, 0.096428708, 0.007892, 0.0, 7.51527674376, 1, 0.0868239942938, 2.26511, 6.12256116516, 12.5885453591, 1, 0.0591732519953, 0.000105321, 4.70212106616e-16, 7.51527674376, 1, 0.0497678871376, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 5.203017368, 1, 0.097736978, 0.007926, 0.0, 7.51154935117, 1, 0.0867414772511, 5.097249, 6.78452241108, 22.1491819219, 1, 0.0752462686264, 0.00010539, 5.74703686231e-16, 7.51154935117, 1, 0.0496582305333, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 1.009491224, 1, 0.104151503, 0.007918, 0.0, 7.52486651543, 1, 0.0867760693654, 0.897312, 2.62209786914, 9.11555159178, 1, 0.0422824521416, 0.000109721, 3.91843421697e-16, 7.52486651543, 1, 0.0496675538666, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
