planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, goal_name
right_arm_TRRT, 0.116795227, 1, 0.093245452, 2e-06, 0.0, 5.71588273913, 1, 0.105622481555, 0.023453, 0.0, 5.71588273913, 1, 0.105622481555, 9.4775e-05, 7.96297892706e-16, 5.71588273913, 1, 0.0941842385921, 0.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.143220447, 1, 0.100402022, 0.006973, 0.0, 5.70153920659, 1, 0.105495065451, 0.035751, 4.32125437273, 9.17265577454, 1, 0.134795760115, 9.4425e-05, 6.73790527236e-16, 5.70153920659, 1, 0.0939045630652, 0.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.103028745, 1, 0.093068272, 3e-06, 0.0, 5.70547078881, 1, 0.105504445732, 0.009862, 0.0, 5.70547078881, 1, 0.105504445732, 9.5473e-05, 8.88178420985e-16, 5.70547078881, 1, 0.0939727877748, 0.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.109174638, 1, 0.096097305, 3e-06, 0.0, 5.72855442481, 1, 0.105459008366, 0.012979, 0.0, 5.72855442481, 1, 0.105459008366, 9.5333e-05, 2.45014736333e-16, 5.72855442481, 1, 0.0938399377568, 0.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.10783096, 1, 0.093946719, 2e-06, 0.0, 5.71076684875, 1, 0.105457916856, 0.013786, 0.0, 5.71076684875, 1, 0.105457916856, 9.6241e-05, 4.90029473429e-16, 5.71076684875, 1, 0.0937993590688, 0.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.865629697, 1, 0.091215132, 0.006978, 0.0, 5.71550962895, 1, 0.105644565076, 0.767342, 6.71873375644, 10.8635800969, 1, 0.111854478717, 9.4565e-05, 3.36895262236e-16, 5.71550962895, 1, 0.0941519372422, 0.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 0.180534131, 1, 0.09205582, 0.006984, 0.0, 5.71373064437, 1, 0.105597872287, 0.081398, 5.72033826009, 10.8820991398, 1, 0.129085304836, 9.6311e-05, 6.12536842633e-16, 5.71373064437, 1, 0.0941312390155, 0.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.250226164, 1, 0.101172761, 0.007007, 0.0, 5.7146305994, 1, 0.105405997485, 0.141951, 2.37206008071, 6.90297076565, 1, 0.0788370045749, 9.5403e-05, 3.67522105886e-16, 5.7146305994, 1, 0.0937595914664, 1.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.169490338, 1, 0.095135039, 0.007041, 0.0, 5.69171502983, 1, 0.105335906148, 0.067208, 10.5059986444, 19.4201207905, 1, 0.143192511052, 0.000106299, 3.67522105886e-16, 5.69171502983, 1, 0.0936347223048, 1.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.544644467, 1, 0.099131178, 0.006983, 0.0, 5.71458123053, 1, 0.105343908072, 0.438433, 7.83530352588, 16.0855691011, 1, 0.134475126863, 9.7289e-05, 4.59402631925e-16, 5.71458123053, 1, 0.0936389270014, 1.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.104436116, 1, 0.090365824, 3e-06, 0.0, 5.72467707988, 1, 0.105385068804, 0.013967, 0.0, 5.72467707988, 1, 0.105385068804, 0.000100292, 3.9814894645e-16, 5.72467707988, 1, 0.0937276474875, 1.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.175761667, 1, 0.098725797, 3e-06, 0.0, 5.70210648219, 1, 0.105490218848, 0.076936, 0.0, 5.70210648219, 1, 0.105490218848, 9.687e-05, 7.65671053275e-16, 5.70210648219, 1, 0.0938689179462, 1.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.169787723, 1, 0.089921459, 0.007018, 0.0, 5.73878682786, 1, 0.105425901711, 0.072753, 4.20009607521, 8.83035335898, 1, 0.0980138952533, 9.5264e-05, 3.67522104295e-16, 5.73878682786, 1, 0.093839096355, 1.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.344283167, 1, 0.094075018, 0.007046, 0.0, 5.73692050192, 1, 0.10544860363, 0.243065, 3.58742656712, 8.24902406537, 1, 0.0914896527926, 9.7149e-05, 5.5128315651e-16, 5.73692050192, 1, 0.0938759546342, 1.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.139624249, 1, 0.099872519, 0.007043, 0.0, 5.71691475555, 1, 0.105426780879, 0.032612, 4.71307960186, 9.4322482609, 1, 0.117983813087, 9.673e-05, 3.98148946586e-16, 5.71691475555, 1, 0.0937751020337, 1.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.120277306, 1, 0.091986477, 2e-06, 0.0, 5.70024459594, 1, 0.105557601899, 0.028187, 0.0, 5.70024459594, 1, 0.105557601899, 0.000101829, 3.06268423011e-16, 5.70024459594, 1, 0.0939620918241, 1.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.249744399, 1, 0.095260577, 0.00701, 0.0, 5.70202297226, 1, 0.105661105365, 0.147378, 6.61439791207, 11.6114053532, 1, 0.125891426578, 9.5822e-05, 7.04417366879e-16, 5.70202297226, 1, 0.0941893427536, 1.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 0.132921024, 1, 0.095921132, 0.007017, 0.0, 5.70443867603, 1, 0.105666294694, 0.029887, 5.81302172404, 11.3429592442, 1, 0.0874645486474, 9.5892e-05, 7.35044210343e-16, 5.70443867603, 1, 0.0942257478319, 1.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.50965112, 1, 0.097400717, 0.007038, 0.0, 5.73046588725, 1, 0.105462323874, 0.405117, 4.78743938316, 11.3173147944, 1, 0.0795416568872, 9.5403e-05, 7.96297892434e-16, 5.73046588725, 1, 0.0938347244057, 2.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.172526967, 1, 0.107360231, 0.007002, 0.0, 5.72136206067, 1, 0.105594746768, 0.058062, 5.27107694017, 10.9469552719, 1, 0.101006206125, 0.000102736, 5.81909998569e-16, 5.72136206067, 1, 0.0941253664165, 2.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.150219593, 1, 0.099428554, 0.007045, 0.0, 5.71807160957, 1, 0.105439394712, 0.043644, 6.11417231718, 11.7251657815, 1, 0.0992089360952, 0.000102039, 3.98148946217e-16, 5.71807160957, 1, 0.0937664919886, 2.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.103882208, 1, 0.091715418, 3e-06, 0.0, 5.71376716177, 1, 0.105461530387, 0.012054, 0.0, 5.71376716177, 1, 0.105461530387, 0.00010979, 4.59402631925e-16, 5.71376716177, 1, 0.093798437766, 2.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.10894919, 1, 0.091165627, 2e-06, 0.0, 5.70776681674, 1, 0.105673979968, 0.017668, 0.0, 5.70776681674, 1, 0.105673979968, 0.000113563, 6.43163684071e-16, 5.70776681674, 1, 0.0942051562256, 2.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.103786106, 1, 0.09189829, 2e-06, 0.0, 4.92958321576, 1, 0.079297978431, 0.011796, 0.0, 4.92958321576, 1, 0.079297978431, 8.9816e-05, 4.09928502979e-16, 4.92958321576, 1, 0.0708512362594, 2.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.237212914, 1, 0.100148419, 0.007066, 0.0, 5.70398513549, 1, 0.105600666255, 0.129904, 8.4858402146, 18.6824230634, 1, 0.126026611775, 9.4495e-05, 8.26924736216e-16, 5.70398513549, 1, 0.0941018965738, 2.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.153471332, 1, 0.097730789, 0.007006, 0.0, 5.68980257084, 1, 0.105591028929, 0.048639, 5.47818115834, 18.9981627289, 1, 0.12877317816, 9.5543e-05, 5.51283158031e-16, 5.68980257084, 1, 0.0941068509529, 2.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.106679419, 1, 0.091823238, 3e-06, 0.0, 5.7029278823, 1, 0.105553522706, 0.014748, 0.0, 5.7029278823, 1, 0.105553522706, 0.000105181, 1.07193947622e-15, 5.7029278823, 1, 0.0940703544123, 2.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.108586364, 1, 0.092467009, 3e-06, 0.0, 5.69270822754, 1, 0.10545322299, 0.016022, 0.0, 5.69270822754, 1, 0.10545322299, 9.4355e-05, 5.81909999402e-16, 5.69270822754, 1, 0.09382109678, 2.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 0.159468043, 1, 0.09455064, 0.007032, 0.0, 5.22575388854, 1, 0.0907386876643, 0.05779, 5.35471788437, 12.374414627, 1, 0.095964776352, 9.5403e-05, 6.97854474637e-16, 5.22575388854, 1, 0.0804557115106, 2.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.239938473, 1, 0.101081552, 0.007057, 0.0, 5.68888057563, 1, 0.105496753007, 0.131699, 4.69901479026, 8.67375807318, 1, 0.0573234992245, 0.000100921, 8.26924736084e-16, 5.68888057563, 1, 0.0938915648851, 3.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.117192836, 1, 0.087446445, 0.007005, 0.0, 5.70768123183, 1, 0.105485618114, 0.022636, 6.91394393886, 13.0851458749, 1, 0.0789698250592, 0.000105391, 8.57551577754e-16, 5.70768123183, 1, 0.0938505162967, 3.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.14735463, 1, 0.093235614, 0.007011, 0.0, 5.70709675811, 1, 0.105399858207, 0.047005, 5.3238987059, 10.3272224118, 1, 0.135219879448, 0.000103016, 4.59402631992e-16, 5.70709675811, 1, 0.0937087779929, 3.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.130585948, 1, 0.101394977, 5e-06, 0.0, 5.72495247451, 1, 0.105422671884, 0.028971, 0.0, 5.72495247451, 1, 0.105422671884, 0.000214971, 5.20656314451e-16, 5.72495247451, 1, 0.0937530624455, 3.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.104582993, 1, 0.093275546, 2e-06, 0.0, 5.71660783824, 1, 0.105648871511, 0.011212, 0.0, 5.71660783824, 1, 0.105648871511, 9.3447e-05, 5.20656314451e-16, 5.71660783824, 1, 0.0941473096609, 3.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.105582071, 1, 0.087681826, 2e-06, 0.0, 5.70912663678, 1, 0.10546111688, 0.017799, 0.0, 5.70912663678, 1, 0.10546111688, 9.9245e-05, 4.9002947509e-16, 5.70912663678, 1, 0.0938768458777, 3.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.113556762, 1, 0.09162552, 3e-06, 0.0, 5.72464603639, 1, 0.105392728001, 0.021832, 0.0, 5.72464603639, 1, 0.105392728001, 9.6242e-05, 3.06268420314e-16, 5.72464603639, 1, 0.0937474197869, 3.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.10969223, 1, 0.091715118, 3e-06, 0.0, 5.71420318683, 1, 0.105402864516, 0.017869, 0.0, 5.71420318683, 1, 0.105402864516, 0.000105112, 8.88178421152e-16, 5.71420318683, 1, 0.0937147497617, 3.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.164498014, 1, 0.098377553, 0.007014, 0.0, 5.70821877868, 1, 0.105633299798, 0.059001, 9.53976525657, 14.9194564826, 1, 0.110022349283, 0.000105461, 6.7379052717e-16, 5.70821877868, 1, 0.0941302727523, 3.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.112550419, 1, 0.095739597, 5e-06, 0.0, 5.69572742072, 1, 0.105533778667, 0.016688, 0.0, 5.69572742072, 1, 0.105533778667, 0.000117822, 6.43163684005e-16, 5.69572742072, 1, 0.0939570865754, 3.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 4.331800153, 1, 0.101568121, 0.007001, 0.0, 5.72919214552, 1, 0.105352863669, 4.223135, 5.72011376341, 10.1116151118, 1, 0.097830732353, 9.6032e-05, 4.90029472489e-16, 5.72919214552, 1, 0.0936123032508, 3.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.27553441, 1, 0.090767077, 0.007022, 0.0, 5.68999757552, 1, 0.105470750481, 0.17765, 5.63631752604, 8.80938212836, 1, 0.0535974800587, 9.5333e-05, 3.36895262721e-16, 5.68999757552, 1, 0.0938752172836, 4.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.230528199, 1, 0.110193485, 0.007003, 0.0, 5.70616698538, 1, 0.105511303991, 0.113228, 4.54456170765, 9.31894172549, 1, 0.0931093717615, 0.000103714, 8.2692473615e-16, 5.70616698538, 1, 0.093948216017, 4.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.120569103, 1, 0.096293792, 4e-06, 0.0, 5.56635228551, 1, 0.10126385279, 0.024175, 0.0, 5.56635228551, 1, 0.10126385279, 9.6311e-05, 7.35044211772e-16, 5.56635228551, 1, 0.0903847235544, 4.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.10450987, 1, 0.092570766, 2e-06, 0.0, 5.72404117361, 1, 0.105385418981, 0.011838, 0.0, 5.72404117361, 1, 0.105385418981, 9.9104e-05, 6.43163682782e-16, 5.72404117361, 1, 0.0937318963737, 4.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.106579473, 1, 0.089391788, 2e-06, 0.0, 5.69731710825, 1, 0.105520691723, 0.017087, 0.0, 5.69731710825, 1, 0.105520691723, 9.8685e-05, 4.59402631925e-16, 5.69731710825, 1, 0.093967604483, 4.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.135769221, 1, 0.103768211, 3e-06, 0.0, 5.7136599815, 1, 0.105567548424, 0.031879, 0.0, 5.7136599815, 1, 0.105567548424, 0.00011901, 3.67522105952e-16, 5.7136599815, 1, 0.0940562121827, 4.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.38799452, 1, 0.104569971, 0.00704, 0.0, 5.69578629477, 1, 0.105490893126, 0.276283, 8.01905773033, 23.3100317622, 1, 0.0990310899913, 0.000101549, 7.35044211838e-16, 5.69578629477, 1, 0.0939148695304, 4.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.179638414, 1, 0.088988697, 0.007015, 0.0, 5.71660635769, 1, 0.105354487896, 0.083528, 8.70547994116, 18.6735871157, 1, 0.0856148280203, 0.000106717, 5.20656314315e-16, 5.71660635769, 1, 0.0936537153762, 4.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.179570881, 1, 0.111401938, 0.007247, 0.0, 5.71092532132, 1, 0.105368278921, 0.060778, 3.97353944834, 8.78482155143, 1, 0.0865012829502, 0.000143943, 3.98148949051e-16, 5.71092532132, 1, 0.0937078687651, 4.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.265371597, 1, 0.103106899, 0.007057, 0.0, 5.72435103042, 1, 0.105459108949, 0.155097, 4.51667375921, 9.1314370968, 1, 0.137186656396, 0.000110698, 3.98148946217e-16, 5.72435103042, 1, 0.0938472090096, 4.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 0.110191319, 1, 0.100048338, 3e-06, 0.0, 5.71922536453, 1, 0.105277717113, 0.010026, 0.0, 5.71922536453, 1, 0.105277717113, 0.000113981, 3.36895262372e-16, 5.71922536453, 1, 0.0935438642728, 4.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.209094466, 1, 0.097421431, 0.007064, 0.0, 5.72551627237, 1, 0.105429995805, 0.10451, 3.21497231737, 7.03881222688, 1, 0.0723813806068, 9.9035e-05, 7.65671050608e-16, 5.72551627237, 1, 0.0938285638032, 5.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.138671126, 1, 0.090991158, 0.007035, 0.0, 5.72974552164, 1, 0.105645414442, 0.040543, 5.69587504532, 11.1924676869, 1, 0.114805482328, 0.000101968, 4.28775788275e-16, 5.72974552164, 1, 0.094163048884, 5.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.152738625, 1, 0.09663079, 0.007077, 0.0, 5.71445289955, 1, 0.105542823672, 0.048923, 4.88667731683, 9.42743510515, 1, 0.0848460396131, 0.000107835, 7.04417368739e-16, 5.71445289955, 1, 0.0940022782005, 5.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.123829716, 1, 0.105795715, 6e-06, 0.0, 5.7095298966, 1, 0.10551873222, 0.017698, 0.0, 5.7095298966, 1, 0.10551873222, 0.000330001, 7.04417370335e-16, 5.7095298966, 1, 0.0939223581347, 5.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.11000526, 1, 0.089149365, 3e-06, 0.0, 5.7309362497, 1, 0.105695072562, 0.020754, 0.0, 5.7309362497, 1, 0.105695072562, 9.8895e-05, 6.73790524472e-16, 5.7309362497, 1, 0.0942307366379, 5.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.149665123, 1, 0.096571716, 0.007017, 0.0, 5.71814408482, 1, 0.105476886034, 0.045978, 3.55844779729, 7.74988148793, 1, 0.0875813625753, 9.8407e-05, 5.81909998432e-16, 5.71814408482, 1, 0.0938324820379, 5.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.104461049, 1, 0.093031878, 2e-06, 0.0, 5.70569643627, 1, 0.105517353863, 0.011309, 0.0, 5.70569643627, 1, 0.105517353863, 0.000118171, 3.98148947323e-16, 5.70569643627, 1, 0.0939012334265, 5.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.170989341, 1, 0.092438614, 0.007021, 0.0, 5.70490402561, 1, 0.105402257293, 0.071414, 8.18724168839, 20.4369853202, 1, 0.0937335044146, 0.000115727, 6.43163684005e-16, 5.70490402561, 1, 0.0937499894664, 5.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.173231735, 1, 0.096014703, 0.007027, 0.0, 5.72801354461, 1, 0.105534758419, 0.070072, 3.94875014578, 7.84564138547, 1, 0.107978242139, 0.000118032, 3.67522104431e-16, 5.72801354461, 1, 0.0939346071461, 5.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.123419605, 1, 0.096686011, 3e-06, 0.0, 5.71761031414, 1, 0.105511765927, 0.026609, 0.0, 5.71761031414, 1, 0.105511765927, 0.000121594, 6.43163682413e-16, 5.71761031414, 1, 0.0939073131002, 5.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 0.155621815, 1, 0.104843329, 3e-06, 0.0, 5.70049302223, 1, 0.105432830751, 0.050646, 0.0, 5.70049302223, 1, 0.105432830751, 0.000129486, 5.20656315033e-16, 5.70049302223, 1, 0.0938334778465, 5.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.423550021, 1, 0.097540827, 0.007138, 0.0, 5.71490286863, 1, 0.105471875519, 0.318776, 4.71518948038, 9.33423069365, 1, 0.0636927621224, 9.5194e-05, 7.65671051547e-16, 5.71490286863, 1, 0.093901745975, 6.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.157433289, 1, 0.088817699, 0.007085, 0.0, 5.71692370257, 1, 0.105692617595, 0.061412, 5.85627693722, 11.1757517813, 1, 0.0900366691252, 0.00011859, 2.75641578119e-16, 5.71692370257, 1, 0.0942349056232, 6.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.132725397, 1, 0.099309324, 3e-06, 0.0, 5.7189357115, 1, 0.105384476483, 0.0333, 0.0, 5.7189357115, 1, 0.105384476483, 0.000113073, 3.67522104391e-16, 5.7189357115, 1, 0.0936721262747, 6.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.109908177, 1, 0.096099815, 2e-06, 0.0, 5.69884186354, 1, 0.105595879257, 0.013684, 0.0, 5.69884186354, 1, 0.105595879257, 0.000122362, 5.81909999468e-16, 5.69884186354, 1, 0.0940404079598, 6.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.144659248, 1, 0.095054013, 4e-06, 0.0, 5.69425921658, 1, 0.105434987694, 0.049467, 0.0, 5.69425921658, 1, 0.105434987694, 0.000134235, 7.96297892919e-16, 5.69425921658, 1, 0.0937545715735, 6.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.10869455, 1, 0.096316642, 3e-06, 0.0, 5.7054422683, 1, 0.105435542762, 0.012242, 0.0, 5.7054422683, 1, 0.105435542762, 0.000132908, 7.96297894646e-16, 5.7054422683, 1, 0.0937722271373, 6.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.118463739, 1, 0.102089821, 3e-06, 0.0, 5.72127737482, 1, 0.10538572073, 0.016185, 0.0, 5.72127737482, 1, 0.10538572073, 0.000185918, 3.06268420177e-16, 5.72127737482, 1, 0.0936802808067, 6.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.146020244, 1, 0.087658673, 0.007034, 0.0, 5.71088615369, 1, 0.105554472655, 0.051205, 4.7998294116, 9.76243718996, 1, 0.13613846153, 0.000122571, 8.57551577587e-16, 5.71088615369, 1, 0.0940294075629, 6.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.111072575, 1, 0.092129096, 3e-06, 0.0, 5.70941882441, 1, 0.105575203896, 0.018817, 0.0, 5.70941882441, 1, 0.105575203896, 0.000123479, 6.73790525442e-16, 5.70941882441, 1, 0.0940565803442, 6.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.118334458, 1, 0.10810474, 2e-06, 0.0, 5.7128698005, 1, 0.105602052063, 0.010099, 0.0, 5.7128698005, 1, 0.105602052063, 0.000128718, 7.6567105178e-16, 5.7128698005, 1, 0.0940707510915, 6.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 0.128562928, 1, 0.094332299, 0.007096, 0.0, 5.04418601529, 1, 0.0845815669745, 0.027024, 5.32200258241, 9.14841847261, 1, 0.114224621405, 0.000110629, 8.22387427521e-16, 5.04418601529, 1, 0.0755162463972, 6.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.326027425, 1, 0.100069301, 0.007074, 0.0, 5.70743168825, 1, 0.105486348271, 0.218789, 5.87768527652, 10.2329450806, 1, 0.0541115302593, 9.5124e-05, 7.35044211772e-16, 5.70743168825, 1, 0.0939414156922, 7.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.121921927, 1, 0.095722447, 3e-06, 0.0, 5.69806275149, 1, 0.10547265783, 0.026073, 0.0, 5.69806275149, 1, 0.10547265783, 0.00012348, 3.36895262721e-16, 5.69806275149, 1, 0.0938700118969, 7.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.144612876, 1, 0.090228152, 2e-06, 0.0, 5.72458175295, 1, 0.105476345867, 0.05427, 0.0, 5.72458175295, 1, 0.105476345867, 0.000112724, 3.67522104431e-16, 5.72458175295, 1, 0.0938962823872, 7.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.113999484, 1, 0.098916846, 4e-06, 0.0, 5.71014170031, 1, 0.105648927391, 0.014893, 0.0, 5.71014170031, 1, 0.105648927391, 0.000185638, 3.98148949051e-16, 5.71014170031, 1, 0.0941599710234, 7.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.110667775, 1, 0.100447248, 3e-06, 0.0, 5.71881586612, 1, 0.105637177825, 0.010093, 0.0, 5.71881586612, 1, 0.105637177825, 0.000124527, 7.35044208918e-16, 5.71881586612, 1, 0.09414619156, 7.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.120768498, 1, 0.091669263, 3e-06, 0.0, 5.12807217765, 1, 0.0875524189323, 0.028962, 0.0, 5.12807217765, 1, 0.0875524189323, 0.000134235, 7.89491929449e-16, 5.12807217765, 1, 0.077690060078, 7.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.111191302, 1, 0.097442328, 3e-06, 0.0, 5.70003483876, 1, 0.105481907725, 0.013616, 0.0, 5.70003483876, 1, 0.105481907725, 0.000129974, 6.12536841072e-16, 5.70003483876, 1, 0.0938358769335, 7.0, 600.0, industrial.top_bin_right_01
right_arm_TRRT, 0.110585637, 1, 0.097623456, 2e-06, 0.0, 5.70542660185, 1, 0.105446070433, 0.012811, 0.0, 5.70542660185, 1, 0.105446070433, 0.000149181, 2.75641579846e-16, 5.70542660185, 1, 0.0938560271571, 7.0, 700.0, industrial.top_bin_right_01
right_arm_TRRT, 0.105459641, 1, 0.090900409, 3e-06, 0.0, 5.7011577899, 1, 0.105601999909, 0.014425, 0.0, 5.7011577899, 1, 0.105601999909, 0.000131232, 3.98148947323e-16, 5.7011577899, 1, 0.0940996780992, 7.0, 800.0, industrial.top_bin_right_01
right_arm_TRRT, 0.108901767, 1, 0.095499418, 2e-06, 0.0, 5.70178147819, 1, 0.105576016009, 0.013268, 0.0, 5.70178147819, 1, 0.105576016009, 0.000132349, 7.96297896607e-16, 5.70178147819, 1, 0.0940183429369, 7.0, 900.0, industrial.top_bin_right_01
right_arm_TRRT, 0.17121863, 1, 0.094954802, 0.007097, 0.0, 5.71065143396, 1, 0.105589315295, 0.069043, 6.17603047502, 12.0285366267, 1, 0.110153113802, 0.000123828, 8.57551579249e-16, 5.71065143396, 1, 0.0940557728554, 7.0, 1000.0, industrial.top_bin_right_01
right_arm_TRRT, 0.423890359, 1, 0.108013045, 0.007255, 0.0, 5.01480416762, 1, 0.0823606904596, 0.308523, 6.4577929924, 10.0546216743, 1, 0.0472262487747, 9.9314e-05, 9.53969412955e-16, 5.01480416762, 1, 0.0733126765462, 8.0, 0.0, industrial.top_bin_right_01
right_arm_TRRT, 0.144756605, 1, 0.095734072, 0.007171, 0.0, 5.71666268786, 1, 0.10542352125, 0.041721, 6.35453264467, 12.3938302201, 1, 0.134041654567, 0.000130533, 4.28775788412e-16, 5.71666268786, 1, 0.0937821230498, 8.0, 100.0, industrial.top_bin_right_01
right_arm_TRRT, 0.157064179, 1, 0.107379294, 3e-06, 0.0, 5.72364678031, 1, 0.105496779084, 0.049548, 0.0, 5.72364678031, 1, 0.105496779084, 0.000133885, 6.43163682413e-16, 5.72364678031, 1, 0.0938858806059, 8.0, 200.0, industrial.top_bin_right_01
right_arm_TRRT, 0.247756367, 1, 0.094042802, 0.00711, 0.0, 5.70354058326, 1, 0.105538394302, 0.146465, 5.55801843898, 11.1354583799, 1, 0.12660212256, 0.000138565, 8.26924736549e-16, 5.70354058326, 1, 0.0939922546004, 8.0, 300.0, industrial.top_bin_right_01
right_arm_TRRT, 0.144719801, 1, 0.095924334, 3e-06, 0.0, 5.70519578813, 1, 0.105611447245, 0.048681, 0.0, 5.70519578813, 1, 0.105611447245, 0.000111467, 5.51283158031e-16, 5.70519578813, 1, 0.0941195110309, 8.0, 400.0, industrial.top_bin_right_01
right_arm_TRRT, 0.154437865, 1, 0.114556539, 0.007154, 0.0, 5.49573190395, 1, 0.0989427790046, 0.032594, 5.4993630231, 8.96842231985, 1, 0.0945341562231, 0.000133326, 8.88178419644e-16, 5.49573190395, 1, 0.0883203647765, 8.0, 500.0, industrial.top_bin_right_01
right_arm_TRRT, 0.135796945, 1, 0.098772408, 3e-06, 0.0, 5.7127893197, 1, 0.105499140918, 0.036888, 0.0, 5.7127893197, 1, 0.105499140918, 0.000133537, 2.14387895244e-16, 5.7127893197, 1, 0.0938807127291, 8.0, 600.0, industrial.top_bin_right_01
