planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, param_min_temperature, param_max_states_failed, param_k_constant, param_frontier_threshold, param_frontier_node_ratio, goal_name
right_arm_TRRT, 2.897073015, 1, 0.096396551, 0.008035, 0.0, 7.55126439831, 1, 0.0867767781019, 2.792533, 4.38279333226, 14.2680205975, 1, 0.0609057492266, 0.000108464, 2.87351843736e-16, 7.55126439831, 1, 0.0497533942792, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 2.599586931, 1, 0.100206725, 0.007837, 0.0, 7.5800720834, 1, 0.0868175225332, 2.491436, 5.79752985874, 12.7085677576, 1, 0.0539421407649, 0.000107206, 5.22457896423e-16, 7.5800720834, 1, 0.0493946698878, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 3.469405291, 1, 0.104681621, 0.007876, 0.0, 7.54188950338, 1, 0.0867822300643, 3.356742, 5.02663239177, 21.6447286606, 1, 0.0609969613865, 0.00010567, 4.17966316774e-16, 7.54188950338, 1, 0.0498079776161, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.400307749, 1, 0.099849076, 0.007894, 0.0, 7.53221179269, 1, 0.0867990311235, 0.292456, 6.81978294797, 11.8365241356, 1, 0.0597552885301, 0.000108673, 3.65720527414e-16, 7.53221179269, 1, 0.049475891406, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 40.08319459, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 23.404745254, 1, 0.104445283, 0.007817, 0.0, 7.53115693896, 1, 0.0868669040501, 23.292378, 4.17290569984, 9.45040609781, 1, 0.055492626237, 0.000104971, 3.3959763313e-16, 7.53115693896, 1, 0.0496964101022, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 22.533707186, 1, 0.111719774, 0.007841, 0.0, 7.5339298428, 1, 0.0867942711338, 22.414042, 5.77785930532, 19.0365083089, 1, 0.0750319697708, 0.000104412, 5.48580791061e-16, 7.5339298428, 1, 0.0495718418182, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 40.084866797, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 40.098462732, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.547005524, 1, 0.123525711, 0.007889, 0.0, 7.53185809785, 1, 0.0868450058624, 0.415482, 5.79403054823, 10.8413169352, 1, 0.0539299865874, 0.000108813, 4.44089212332e-16, 7.53185809785, 1, 0.0495737598771, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.321485643, 1, 0.105341205, 0.00789, 0.0, 7.52673982279, 1, 0.0867517320439, 0.208148, 4.12737291309, 10.4267464621, 1, 0.0482587957134, 0.000106438, 3.39597632303e-16, 7.52673982279, 1, 0.0495374496643, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 36.170677715, 1, 0.100760373, 0.007913, 0.0, 7.53260541739, 1, 0.0867659216747, 36.0619, 5.80457553059, 15.1261227671, 1, 0.0629857644439, 0.000104342, 2.61228948625e-16, 7.53260541739, 1, 0.0496758132187, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 5.536901729, 1, 0.123984176, 0.007956, 0.0, 7.53505531574, 1, 0.0868309233338, 5.404857, 5.63507785213, 15.6104826377, 1, 0.0653102946956, 0.000104553, 2.87351842081e-16, 7.53505531574, 1, 0.0495036286028, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.403580511, 1, 0.101320559, 0.007974, 0.0, 7.53219503702, 1, 0.0867347177118, 0.294177, 5.8224148022, 11.3554952851, 1, 0.0469655776978, 0.000108952, 1.82860263707e-16, 7.53219503702, 1, 0.0495415389373, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
