Experiment narrow_passage
Running on ros_monster
Starting at 2013-05-01T10:55:06.911445
Goal name narrow_passage.right_01
10 seconds per run
201.216 seconds spent to collect the data
1 planners
OMPL_arms[TRRTkConfigDefault]
0 common properties
25 properties for each run
param_frontier_node_ratio REAL
param_frontier_threshold REAL
param_k_constant REAL
param_max_states_failed REAL
param_min_temperature REAL
param_range REAL
param_temp_change_factor REAL
path_interpolate_clearance REAL
path_interpolate_correct BOOLEAN
path_interpolate_length REAL
path_interpolate_smoothness REAL
path_interpolate_time REAL
path_plan_clearance REAL
path_plan_correct BOOLEAN
path_plan_length REAL
path_plan_smoothness REAL
path_plan_time REAL
path_simplify_clearance REAL
path_simplify_correct BOOLEAN
path_simplify_length REAL
path_simplify_smoothness REAL
path_simplify_time REAL
process_time REAL
solved BOOLEAN
total_time REAL
80 runs
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 9.6423570623807962; 1.3957089499396126e-15; 0.00012550500000000001; 0.015878856182098389; 1; 26.53126924555189; 5.8314010141296331; 3.1113300000000002; 0.015878856182098389; 1; 9.6423570623807944; 0; 0.010673; 0.13419857500000001; 1; 3.2563270800000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 10.578250409230023; 1.453382855853923e-15; 0.000138007; 0.015878856182098389; 1; 21.713839962716264; 5.5940808351118561; 2.319483; 0.015878856182098389; 1; 10.578250409230019; 0; 0.010444999999999999; 0.14397681600000004; 1; 2.474042823; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 10.986998110714431; 4.6339743881149798e-16; 0.00014352400000000002; 0.015878856182098389; 1; 25.546053193907841; 3.9867748698629595; 2.2285970000000002; 0.015878856182098389; 1; 10.986998110714431; 0; 0.010467000000000001; 0.1327003140000001; 1; 2.3719078380000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 16.522444526165827; 9.3893147279879427e-16; 0.00020791700000000001; 0.015263509836846165; 1; 38.927315147940227; 6.5850646264462327; 2.440296; 0.015878856182098389; 1; 16.522444526165827; 0; 0.010548; 0.15463292399999995; 1; 2.605684841; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 11.213303284964095; 7.173748805392709e-16; 0.000154279; 0.015878856182098389; 1; 23.661660080815619; 5.8500245451685631; 2.5231180000000002; 0.015878856182098389; 1; 11.213303284964095; 0; 0.012241999999999999; 0.14677898099999959; 1; 2.6822932599999998; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 9.5366412064121882; 2.1147105297935066e-16; 0.000129696; 0.015878856182098389; 1; 18.60283200973868; 4.3905964649777705; 2.634007; 0.015878856182098389; 1; 9.5366412064121882; 0; 0.010496999999999999; 0.12912740900000017; 1; 2.7737611050000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 10.58984928258651; 2.1570047220608684e-15; 0.00012375900000000001; 0.015878856182098389; 1; 25.841640113158636; 5.0955143286986102; 3.8160949999999998; 0.015878856182098389; 1; 10.589849282586508; 0; 0.0096860000000000002; 0.13424527100000053; 1; 3.9601500300000003; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 10.747712366548171; 6.4905346040448343e-16; 0.00015344100000000001; 0.015878856182098389; 1; 33.083906285152509; 6.2635011885713956; 1.92283; 0.015878856182098389; 1; 10.747712366548171; 0; 0.0097630000000000008; 0.13325762100000016; 1; 2.0660040620000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 20.56782917040265; 0.0078079773144550026; 0.00019779000000000002; 0.015878856182098389; 1; 39.516633529376421; 5.7288997989645942; 2.7159960000000001; 0.015878856182098389; 1; 20.56782917040265; 0.021586760810549714; 0.12953600000000001; 0.14177050500000016; 1; 2.9875002950000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 19.821346267884685; 0.052805421916166752; 0.00018878100000000001; 0.015878856182098389; 1; 47.699615368355346; 6.1496780174022065; 1.7866390000000001; 0.015878856182098389; 1; 19.821346267884685; 0.13848192299698175; 0.13672400000000001; 0.15182211800000003; 1; 2.0753738990000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 13.273864103439001; 5.2065631569402882e-16; 0.00017215900000000002; 0.015878856182098389; 1; 30.114128484168742; 6.0825966772319662; 1.5661799999999999; 0.015878856182098389; 1; 13.273864103439006; 0; 0.0096550000000000004; 0.13784807400000018; 1; 1.7138552330000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 11.568053701774089; 4.263256420186896e-16; 0.000148622; 0.015878856182098389; 1; 24.762727615441083; 4.3343335627816542; 2.057598; 0.015878856182098389; 1; 11.56805370177409; 0; 0.0096550000000000004; 0.13896693699999993; 1; 2.206368559; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 12.426002550045508; 6.1489275530155935e-16; 0.00015497800000000001; 0.015878856182098389; 1; 20.751901509128466; 5.442257913380149; 1.6929829999999999; 0.015878856182098389; 1; 12.42600255004551; 0; 0.010540000000000001; 0.14128429100000015; 1; 1.844962269; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 12.272454240402151; 0.046788740142473903; 8.7091999999999999e-05; 0.015878856182098389; 1; 20.63008855922866; 5.4201314224376302; 1.705919; 0.015878856182098389; 1; 12.272454240402151; 0.093714444760269355; 0.086641999999999997; 0.14039430100000005; 1; 1.933042393; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 14.321082554790518; 4.4408921065599891e-16; 0.00018249500000000002; 0.015878856182098389; 1; 35.269963087702081; 6.2598180225545725; 3.1297429999999999; 0.015878856182098389; 1; 14.321082554790522; 0; 0.012265; 0.14869048800000015; 1; 3.2908809830000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 12.77383964654539; 7.8949192880762361e-16; 0.000159937; 0.015878856182098389; 1; 25.956787877606338; 5.2499619541056965; 2.645905; 0.015878856182098389; 1; 12.77383964654539; 0; 0.0096469999999999993; 0.13949924000000016; 1; 2.7952111770000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 13.175877201724072; 7.295751329069128e-16; 0.00016650200000000001; 0.015878856182098389; 1; 27.903701753039158; 5.6000012384229647; 2.1111949999999999; 0.015878856182098389; 1; 13.175877201724074; 0; 0.012274999999999999; 0.13706375800000017; 1; 2.2607002600000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 10.690531595146522; 7.8569629029884566e-16; 0.00015337200000000001; 0.015878856182098389; 1; 24.293621908271302; 5.4951600274226902; 2.1047660000000001; 0.015878856182098389; 1; 10.690531595146522; 0; 0.0096220000000000003; 0.13685560799999985; 1; 2.25139698; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 16.763513150825023; 5.609547935031952e-16; 0.00022488900000000001; 0.015878856182098389; 1; 31.778109923864502; 4.7877442216882482; 2.2785440000000001; 0.015878856182098389; 1; 16.76351315082502; 0; 0.011386; 0.13558765699999981; 1; 2.4257425459999999; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 13.665957653636344; 5.1571650299107919e-16; 0.00018473100000000002; 0.015878856182098389; 1; 23.912630974221251; 4.6764876205542558; 1.8812869999999999; 0.015878856182098389; 1; 13.665957653636344; 0; 0.01055; 0.14133649100000001; 1; 2.0333582219999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 11.209661280902383; 1.3901922969037523e-15; 0.000135771; 0.015878856182098389; 1; 26.889007195577392; 5.2819609158954286; 1.5710200000000001; 0.015878856182098389; 1; 11.209661280902386; 0; 0.012272999999999999; 0.13628963899999993; 1; 1.71971841; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 16.170982776479562; 1.3075960111296513e-15; 0.00021350500000000001; 0.015878856182098389; 1; 36.935468807348762; 6.8681068471323421; 2.189873; 0.015878856182098389; 1; 16.170982776479558; 0; 0.012374; 0.13247384699999992; 1; 2.3349343519999999; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 9.3345806665861364; 1.2688263066448833e-15; 0.00012843800000000001; 0.015878856182098389; 1; 22.021330362044395; 4.3299252939647364; 2.3082389999999999; 0.015878856182098389; 1; 9.3345806665861346; 0; 0.0096500000000000006; 0.14344899299999991; 1; 2.4614664309999998; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 7.0515768142040764; 1.1842378867019846e-15; 8.8140000000000007e-05; 0.015878856182098389; 1; 12.778836852786325; 3.053482280910659; 2.7276410000000002; 0.015878856182098389; 1; 7.0515768142040756; 0; 0.0095860000000000008; 0.13240453599999968; 1; 2.8697196759999999; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 13.989503443055229; 3.8487731741589766e-16; 0.00017711800000000001; 0.015878856182098389; 1; 34.398937978732157; 5.7678699226537198; 2.5736680000000001; 0.015878856182098389; 1; 13.989503443055233; 0; 0.010591; 0.13039368000000018; 1; 2.7148297980000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.014775520156103152; 0; 10.968567947369582; 7.5659643082147474e-16; 0.00016098500000000002; 0.015878856182098389; 1; 29.145785279144491; 5.5481469731212396; 1.3864540000000001; 0.015878856182098389; 1; 10.968567947369586; 0; 0.012491; 0.12852409499999992; 1; 1.52763008; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 10.481437488081077; 1.7340626198135584e-15; 0.00012522600000000001; 0.015878856182098389; 1; 19.633678052155723; 4.036408419718474; 1.86181; 0.015878856182098389; 1; 10.481437488081077; 0; 0.0096229999999999996; 0.13106354499999986; 1; 2.0026217709999998; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 10.15467251989805; 8.1712414544532815e-16; 0.000148412; 0.015878856182098389; 1; 17.546474209516507; 4.1134680358731792; 3.2411590000000001; 0.015878856182098389; 1; 10.15467251989805; 0; 0.010546; 0.1536056189999998; 1; 3.4054590309999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 11.648890488928776; 8.8817841970012523e-16; 0.00014087; 0.015878856182098389; 1; 17.1424938977419; 3.9352214405778008; 2.3189730000000002; 0.015878856182098389; 1; 11.648890488928775; 0; 0.010503999999999999; 0.13930027899999967; 1; 2.4689181489999998; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 11.998310810389283; 7.1737487961406072e-16; 0.000154279; 0.015878856182098389; 1; 29.176424159240344; 6.51475810498762; 2.154115; 0.015878856182098389; 1; 11.998310810389286; 0; 0.010513; 0.14644801200000021; 1; 2.3112302910000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 8.8381985477269875; 1.825700074293568e-15; 0.00011195600000000001; 0.015878856182098389; 1; 15.33267008556685; 3.2148923942404695; 2.0355789999999998; 0.015878856182098389; 1; 8.8381985477269893; 0; 0.011441; 0.14629459299999997; 1; 2.1934265489999998; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 12.935574737289558; 2.6316397829125751e-16; 0.000159727; 0.015878856182098389; 1; 22.533949580057453; 5.6790151278760526; 2.2439010000000001; 0.015878856182098389; 1; 12.935574737289555; 0; 0.010508; 0.14479553099999973; 1; 2.3993642579999999; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 14.159924917515356; 2.578582521143534e-16; 0.00018228600000000001; 0.015878856182098389; 1; 34.557237214258549; 6.5426170998725306; 2.6376019999999998; 0.015878856182098389; 1; 14.159924917515356; 0; 0.0097050000000000001; 0.14174397000000039; 1; 2.7892332560000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 10.098814860923722; 9.7699626377999839e-16; 0.000118381; 0.015878856182098389; 1; 16.883221067217352; 4.8947270170870629; 1.582435; 0.015878856182098389; 1; 10.098814860923722; 0; 0.012782999999999999; 0.13290252399999997; 1; 1.728238905; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 11.175884347924594; 1.1304088999870197e-15; 0.000129555; 0.015878856182098389; 1; 21.96840942254623; 5.313044673576953; 2.4447139999999998; 0.015878856182098389; 1; 11.175884347924598; 0; 0.010484; 0.12851708300000014; 1; 2.583844638; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 11.517813999940266; 1.4288087642180677e-15; 0.000135771; 0.015878856182098389; 1; 28.99460649850263; 6.113707556353968; 2.8260369999999999; 0.015878856182098389; 1; 11.517813999940266; 0; 0.013117; 0.12720771300000011; 1; 2.966497484; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 9.3941875711933118; 8.1094551451324808e-16; 0.00013542200000000001; 0.015878856182098389; 1; 18.291323371784543; 4.7772611556526643; 2.5712820000000001; 0.015878856182098389; 1; 9.39418757119331; 0; 0.0096950000000000005; 0.15070354400000002; 1; 2.7318159660000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 10.463149571684466; 8.1712414628895365e-16; 0.00014876200000000001; 0.015878856182098389; 1; 27.532912490419715; 5.6203621490007647; 2.3079990000000001; 0.015878856182098389; 1; 10.463149571684468; 0; 0.0096430000000000005; 0.13222058500000008; 1; 2.4500113470000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 10.225501274568312; 6.9509615569504039e-16; 0.000135981; 0.015878856182098389; 1; 26.716709883224411; 6.5974434067941319; 2.869008; 0.015878856182098389; 1; 10.225501274568314; 0; 0.0096620000000000004; 0.14159312000000018; 1; 3.0203991010000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 9.1460615321603242; 1.8698493046318425e-16; 0.000113702; 0.015878856182098389; 1; 22.261031363688776; 6.1422025028191758; 1.9675400000000001; 0.015878856182098389; 1; 9.146061532160326; 0; 0.012283000000000001; 0.13516753000000015; 1; 2.1151042320000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 11.974188924015674; 1.024821253207432e-15; 0.00015476800000000001; 0.015878856182098389; 1; 32.765423314469103; 6.1760871874325574; 2.6578789999999999; 0.015878856182098389; 1; 11.974188924015671; 0; 0.013140000000000001; 0.14137069000000019; 1; 2.8125444580000001; 
